ID,Prob1
178, 0.58361
179, 0.22475
180, 0.24966
181, 0.39645
182, 0.17610
183, 0.65226
184, 0.27743
185, 0.31070
186, 0.34011
187, 0.28713
188, 0.17910
189, 0.30508
190, 0.20373
191, 0.15485
192, 0.29375
193, 0.25287
194, 0.16964
195, 0.16664
196, 0.18823
197, 0.16845
198, 0.32161
199, 0.20571
200, 0.27212
201, 0.16137
202, 0.21561
203, 0.31187
204, 0.20591
205, 0.61275
206, 0.23211
207, 0.17324
208, 0.20048
209, 0.14451
210, 0.23407
211, 0.23225
212, 0.37811
213, 0.31474
214, 0.28333
215, 0.39828
216, 0.30870
217, 0.24991
218, 0.29624
219, 0.39770
220, 0.27615
221, 0.48855
222, 0.27403
223, 0.32864
224, 0.13711
225, 0.28691
226, 0.25530
227, 0.17416
228, 0.45220
229, 0.38279
230, 0.25055
231, 0.21583
232, 0.28619
233, 0.63603
234, 0.28095
235, 0.24630
236, 0.24082
237, 0.24796
238, 0.51838
239, 0.40382
240, 0.28566
241, 0.21182
242, 0.51502
243, 0.37917
244, 0.46651
245, 0.23682
246, 0.18417
247, 0.29087
248, 0.37488
249, 0.44702
250, 0.30490
251, 0.21570
252, 0.36831
253, 0.28507
254, 0.57375
255, 0.23224
256, 0.13563
257, 0.16502
258, 0.41146
259, 0.39684
260, 0.54799
261, 0.25852
262, 0.21309
263, 0.16526
264, 0.27190
265, 0.55092
266, 0.36975
267, 0.21302
268, 0.22244
269, 0.33045
270, 0.40912
271, 0.23176
272, 0.20686
273, 0.30973
274, 0.28240
275, 0.41104
276, 0.26765
277, 0.46835
278, 0.28013
279, 0.20885
280, 0.41303
281, 0.50355
282, 0.33010
283, 0.28111
284, 0.57814
285, 0.43063
286, 0.39031
287, 0.28265
288, 0.43595
289, 0.29041
290, 0.27105
291, 0.18609
292, 0.52233
293, 0.26064
294, 0.24904
295, 0.43799
296, 0.24985
297, 0.21419
298, 0.56604
299, 0.22771
300, 0.37394
301, 0.19174
302, 0.45747
303, 0.38432
304, 0.34476
305, 0.17114
306, 0.30187
307, 0.61669
308, 0.19981
309, 0.48739
310, 0.54158
311, 0.28523
312, 0.16498
313, 0.15909
314, 0.61690
315, 0.39009
316, 0.26460
317, 0.30821
318, 0.14866
319, 0.56254
320, 0.53569
321, 0.52297
322, 0.18153
323, 0.56440
324, 0.19306
325, 0.30597
326, 0.23202
327, 0.22321
328, 0.21289
329, 0.21468
330, 0.21631
331, 0.16024
332, 0.22721
333, 0.38177
334, 0.46972
335, 0.77395
336, 0.30436
337, 0.63414
338, 0.32292
339, 0.38891
340, 0.59769
341, 0.13807
342, 0.53150
343, 0.25426
344, 0.50539
345, 0.18144
346, 0.20258
347, 0.28952
348, 0.49444
349, 0.20783
350, 0.45086
351, 0.26437
352, 0.29073
353, 0.20686
354, 0.25709
355, 0.20913
356, 0.36994
357, 0.41734
358, 0.18837
359, 0.15143
360, 0.25050
361, 0.41467
362, 0.37570
363, 0.18558
364, 0.33022
365, 0.25458
366, 0.35237
367, 0.31933
368, 0.35420
369, 0.31770
370, 0.22992
371, 0.42229
372, 0.56019
373, 0.24518
374, 0.30734
375, 0.38766
376, 0.52247
377, 0.29230
378, 0.15774
379, 0.16669
380, 0.35727
381, 0.20280
382, 0.28307
383, 0.21357
384, 0.32931
385, 0.23019
386, 0.27780
387, 0.26906
388, 0.28966
389, 0.30076
390, 0.20217
391, 0.51553
392, 0.60499
393, 0.55117
394, 0.36043
395, 0.29031
396, 0.29075
397, 0.38481
398, 0.16335
399, 0.16592
400, 0.41302
401, 0.37011
402, 0.32591
403, 0.19765
404, 0.29466
405, 0.31732
406, 0.22992
407, 0.38395
408, 0.29329
409, 0.32656
410, 0.55061
411, 0.21479
412, 0.16649
413, 0.53327
414, 0.26753
415, 0.24218
416, 0.35186
417, 0.64958
418, 0.44248
419, 0.32956
420, 0.26784
421, 0.19301
422, 0.21074
423, 0.22343
424, 0.20834
425, 0.29736
426, 0.42800
427, 0.24319
428, 0.14883
429, 0.16565
430, 0.23291
431, 0.57900
432, 0.42368
433, 0.15518
434, 0.43652
435, 0.32368
436, 0.49264
437, 0.15493
438, 0.22838
439, 0.19193
440, 0.19610
441, 0.41880
442, 0.26336
443, 0.26234
444, 0.16281
445, 0.17997
446, 0.28946
447, 0.28430
448, 0.37410
449, 0.19753
450, 0.57168
451, 0.33401
452, 0.40324
453, 0.60254
454, 0.13196
455, 0.26888
456, 0.18205
457, 0.16901
458, 0.28946
459, 0.23051
460, 0.56152
461, 0.56472
462, 0.10420
463, 0.29499
464, 0.63740
465, 0.34016
466, 0.42256
467, 0.37028
468, 0.20808
469, 0.61047
470, 0.17726
471, 0.21504
472, 0.32881
473, 0.17692
474, 0.34973
475, 0.28627
476, 0.18446
477, 0.29480
478, 0.13367
479, 0.53044
480, 0.28694
481, 0.11851
482, 0.46993
483, 0.15759
484, 0.27884
485, 0.25567
486, 0.34719
487, 0.50074
488, 0.31971
489, 0.30876
490, 0.32097
491, 0.23401
492, 0.15797
493, 0.19025
494, 0.27132
495, 0.58800
496, 0.31055
497, 0.11989
498, 0.22957
499, 0.23294
500, 0.23448
501, 0.22901
502, 0.37241
503, 0.14750
504, 0.23307
505, 0.30524
506, 0.16293
507, 0.40864
508, 0.20255
509, 0.31596
510, 0.29571
511, 0.18718
512, 0.31102
513, 0.28938
514, 0.24243
515, 0.57579
516, 0.42781
517, 0.23757
518, 0.48761
519, 0.51698
520, 0.10289
521, 0.39537
522, 0.23892
523, 0.28986
524, 0.30507
525, 0.33163
526, 0.20833
527, 0.39580
528, 0.29387
529, 0.66887
530, 0.23282
531, 0.28677
532, 0.34742
533, 0.28472
534, 0.28010
535, 0.23745
536, 0.18324
537, 0.27884
538, 0.21062
539, 0.39314
540, 0.25330
541, 0.19979
542, 0.28374
543, 0.19499
544, 0.21786
545, 0.34638
546, 0.41275
547, 0.17447
548, 0.33953
549, 0.52079
550, 0.46594
551, 0.57104
552, 0.17783
553, 0.50010
554, 0.47019
555, 0.16331
556, 0.16793
557, 0.29231
558, 0.13940
559, 0.47735
560, 0.37954
561, 0.33761
562, 0.34355
563, 0.48383
564, 0.29877
565, 0.19471
566, 0.37211
567, 0.58663
568, 0.35301
569, 0.16475
570, 0.47316
571, 0.43275
572, 0.21329
573, 0.33171
574, 0.31390
575, 0.34134
576, 0.13348
577, 0.32107
578, 0.26170
579, 0.26038
580, 0.20245
581, 0.25572
582, 0.57354
583, 0.34540
584, 0.29062
585, 0.25585
586, 0.16229
587, 0.18354
588, 0.18555
589, 0.41089
590, 0.30154
591, 0.41567
592, 0.22687
593, 0.26571
594, 0.39655
595, 0.34385
596, 0.53153
597, 0.28351
598, 0.30220
599, 0.46876
600, 0.19646
601, 0.25468
602, 0.22898
603, 0.21071
604, 0.24915
605, 0.50657
606, 0.35691
607, 0.46920
608, 0.18712
609, 0.31561
610, 0.32561
611, 0.16132
612, 0.24990
613, 0.52070
614, 0.29685
615, 0.12992
616, 0.21311
617, 0.37982
618, 0.20451
619, 0.17554
620, 0.17838
621, 0.30496
622, 0.38820
623, 0.18147
624, 0.46315
625, 0.27688
626, 0.15533
627, 0.38395
628, 0.68329
629, 0.23760
630, 0.30715
631, 0.27547
632, 0.22027
633, 0.37638
634, 0.48283
635, 0.22631
636, 0.38913
637, 0.17318
638, 0.29685
639, 0.30260
640, 0.29836
641, 0.19700
642, 0.30822
643, 0.38570
644, 0.34644
645, 0.21094
646, 0.40494
647, 0.40301
648, 0.22857
649, 0.51367
650, 0.26319
651, 0.28632
652, 0.44116
653, 0.41309
654, 0.17277
655, 0.44748
656, 0.46401
657, 0.20254
658, 0.68203
659, 0.21762
660, 0.19779
661, 0.35131
662, 0.19841
663, 0.20798
664, 0.39021
665, 0.19923
666, 0.27316
667, 0.31115
668, 0.59538
669, 0.35159
670, 0.27421
671, 0.32652
672, 0.25357
673, 0.34202
674, 0.21824
675, 0.24919
676, 0.59518
677, 0.61061
678, 0.20277
679, 0.55825
680, 0.17033
681, 0.41121
682, 0.13642
683, 0.29655
684, 0.31843
685, 0.31426
686, 0.19741
687, 0.37877
688, 0.50417
689, 0.41534
690, 0.10712
691, 0.37492
692, 0.21442
693, 0.28420
694, 0.14963
695, 0.19212
696, 0.19941
697, 0.13292
698, 0.36699
699, 0.31240
700, 0.50611
701, 0.32044
702, 0.33223
703, 0.58071
704, 0.25187
705, 0.54580
706, 0.22596
707, 0.22895
708, 0.18974
709, 0.43799
710, 0.15615
711, 0.19520
712, 0.24771
713, 0.39662
714, 0.13382
715, 0.27307
716, 0.17772
717, 0.19461
718, 0.30285
719, 0.30958
720, 0.52914
721, 0.23838
722, 0.30034
723, 0.49367
724, 0.22479
725, 0.26215
726, 0.23180
727, 0.60994
728, 0.60879
729, 0.55161
730, 0.24448
731, 0.58088
732, 0.21857
733, 0.52612
734, 0.38621
735, 0.42663
736, 0.20935
737, 0.27969
738, 0.22012
739, 0.44605
740, 0.17826
741, 0.32570
742, 0.20154
743, 0.21463
744, 0.40175
745, 0.39060
746, 0.15568
747, 0.29909
748, 0.58790
749, 0.44294
750, 0.66672
751, 0.36261
752, 0.42066
753, 0.17820
754, 0.31498
755, 0.32475
756, 0.42871
757, 0.15461
758, 0.15575
759, 0.41521
760, 0.71392
761, 0.25936
762, 0.42705
763, 0.64567
764, 0.52274
765, 0.22750
766, 0.31705
767, 0.30906
768, 0.52146
769, 0.24724
770, 0.20933
771, 0.25655
772, 0.32688
773, 0.35527
774, 0.23172
775, 0.66386
776, 0.19772
777, 0.51599
778, 0.10173
779, 0.19019
780, 0.37466
781, 0.17853
782, 0.34008
783, 0.28524
784, 0.68627
785, 0.45007
786, 0.44603
787, 0.46458
788, 0.18219
789, 0.34147
790, 0.25179
791, 0.23274
792, 0.39958
793, 0.30715
794, 0.20956
795, 0.48855
796, 0.29277
797, 0.45259
798, 0.18458
799, 0.33869
800, 0.13210
801, 0.27971
802, 0.20328
803, 0.26256
804, 0.10469
805, 0.44101
806, 0.29592
807, 0.14915
808, 0.20006
809, 0.24097
810, 0.18974
811, 0.23814
812, 0.48401
813, 0.19768
814, 0.32988
815, 0.23341
816, 0.51171
817, 0.51465
818, 0.14108
819, 0.52248
820, 0.11887
821, 0.29705
822, 0.34347
823, 0.27562
824, 0.22822
825, 0.35010
826, 0.22199
827, 0.32852
828, 0.15638
829, 0.18679
830, 0.21685
831, 0.14485
832, 0.66009
833, 0.18942
834, 0.32383
835, 0.39855
836, 0.26504
837, 0.48485
838, 0.43211
839, 0.33780
840, 0.23230
841, 0.48643
842, 0.19950
843, 0.41757
844, 0.31096
845, 0.20311
846, 0.31801
847, 0.19223
848, 0.30585
849, 0.22643
850, 0.55370
851, 0.27037
852, 0.18164
853, 0.28027
854, 0.24486
855, 0.23885
856, 0.18424
857, 0.33651
858, 0.21920
859, 0.25074
860, 0.18274
861, 0.34589
862, 0.29197
863, 0.34912
864, 0.23361
865, 0.20945
866, 0.52408
867, 0.26974
868, 0.35682
869, 0.20668
870, 0.36128
871, 0.37288
872, 0.14196
873, 0.24005
874, 0.20632
875, 0.29603
876, 0.17742
877, 0.20127
878, 0.22081
879, 0.28606
880, 0.49930
881, 0.13058
882, 0.22595
883, 0.36200
884, 0.21307
885, 0.31105
886, 0.30524
887, 0.55560
888, 0.32072
889, 0.29974
890, 0.46005
891, 0.20898
892, 0.26708
893, 0.35490
894, 0.21627
895, 0.17691
896, 0.16667
897, 0.14447
898, 0.25621
899, 0.44327
900, 0.36656
901, 0.23542
902, 0.32788
903, 0.50114
904, 0.24760
905, 0.23270
906, 0.26743
907, 0.35992
908, 0.21767
909, 0.29348
910, 0.36860
911, 0.24892
912, 0.23774
913, 0.22310
914, 0.22014
915, 0.39773
916, 0.18828
917, 0.15113
918, 0.33232
919, 0.29622
920, 0.17409
921, 0.35335
922, 0.35811
923, 0.26965
924, 0.37745
925, 0.49204
926, 0.21337
927, 0.48699
928, 0.15813
929, 0.17571
930, 0.48371
931, 0.24081
932, 0.36708
933, 0.28436
934, 0.26109
935, 0.35068
936, 0.60298
937, 0.14862
938, 0.36080
939, 0.19202
940, 0.50698
941, 0.24626
942, 0.27282
943, 0.40515
944, 0.20852
945, 0.21249
946, 0.33713
947, 0.16776
948, 0.58339
949, 0.46341
950, 0.21034
951, 0.64826
952, 0.20379
953, 0.42002
954, 0.32976
955, 0.30948
956, 0.25306
957, 0.12568
958, 0.22686
959, 0.25842
960, 0.31921
961, 0.27594
962, 0.68559
963, 0.33347
964, 0.30161
965, 0.28670
966, 0.36442
967, 0.38277
968, 0.19958
969, 0.63520
970, 0.26481
971, 0.57049
972, 0.27888
973, 0.24696
974, 0.15773
975, 0.24219
976, 0.46108
977, 0.27273
978, 0.30154
979, 0.25079
980, 0.52843
981, 0.26148
982, 0.10615
983, 0.27590
984, 0.44673
985, 0.23682
986, 0.18677
987, 0.35318
988, 0.24150
989, 0.25991
990, 0.21678
991, 0.21921
992, 0.39441
993, 0.34064
994, 0.31388
995, 0.17455
996, 0.32305
997, 0.45691
998, 0.48433
999, 0.29121
1000, 0.66386
1001, 0.56449
1002, 0.63761
1003, 0.19371
1004, 0.33895
1005, 0.38677
1006, 0.23084
1007, 0.32482
1008, 0.15956
1009, 0.25143
1010, 0.20453
1011, 0.27182
1012, 0.19265
1013, 0.22284
1014, 0.22709
1015, 0.22182
1016, 0.11782
1017, 0.27331
1018, 0.54261
1019, 0.35460
1020, 0.23340
1021, 0.24867
1022, 0.34884
1023, 0.39985
1024, 0.22448
1025, 0.24540
1026, 0.25892
1027, 0.39137
1028, 0.14009
1029, 0.18137
1030, 0.19723
1031, 0.37129
1032, 0.49858
1033, 0.48827
1034, 0.27774
1035, 0.14171
1036, 0.31749
1037, 0.45291
1038, 0.20836
1039, 0.27768
1040, 0.30708
1041, 0.14335
1042, 0.21237
1043, 0.44561
1044, 0.17609
1045, 0.62566
1046, 0.66695
1047, 0.17883
1048, 0.36155
1049, 0.26249
1050, 0.43871
1051, 0.20596
1052, 0.20482
1053, 0.28453
1054, 0.32908
1055, 0.31381
1056, 0.22391
1057, 0.32512
1058, 0.28646
1059, 0.22314
1060, 0.30588
1061, 0.52970
1062, 0.25043
1063, 0.34640
1064, 0.18503
1065, 0.26689
1066, 0.25495
1067, 0.24430
1068, 0.35908
1069, 0.30194
1070, 0.36010
1071, 0.41005
1072, 0.58371
1073, 0.21573
1074, 0.26122
1075, 0.20764
1076, 0.51530
1077, 0.10581
1078, 0.33998
1079, 0.20204
1080, 0.28033
1081, 0.30378
1082, 0.24362
1083, 0.42135
1084, 0.16163
1085, 0.69539
1086, 0.23352
1087, 0.27351
1088, 0.08916
1089, 0.23696
1090, 0.17309
1091, 0.33094
1092, 0.22809
1093, 0.28098
1094, 0.20148
1095, 0.24560
1096, 0.40475
1097, 0.46309
1098, 0.13825
1099, 0.25286
1100, 0.35469
1101, 0.19064
1102, 0.29519
1103, 0.50049
1104, 0.23621
1105, 0.29697
1106, 0.28158
1107, 0.25868
1108, 0.29489
1109, 0.45152
1110, 0.19925
1111, 0.61639
1112, 0.57621
1113, 0.43600
1114, 0.50792
1115, 0.28881
1116, 0.18033
1117, 0.18990
1118, 0.30765
1119, 0.14697
1120, 0.24856
1121, 0.55091
1122, 0.31275
1123, 0.24822
1124, 0.52992
1125, 0.28461
1126, 0.41431
1127, 0.41225
1128, 0.14328
1129, 0.21363
1130, 0.50488
1131, 0.29123
1132, 0.32331
1133, 0.59108
1134, 0.25689
1135, 0.30722
1136, 0.55761
1137, 0.69978
1138, 0.36809
1139, 0.19736
1140, 0.15870
1141, 0.66271
1142, 0.66247
1143, 0.15285
1144, 0.49662
1145, 0.52352
1146, 0.11581
1147, 0.67672
1148, 0.21358
1149, 0.39541
1150, 0.53431
1151, 0.47950
1152, 0.39648
1153, 0.40506
1154, 0.28782
1155, 0.26252
1156, 0.40842
1157, 0.24428
1158, 0.25524
1159, 0.18878
1160, 0.33347
1161, 0.21574
1162, 0.15122
1163, 0.23950
1164, 0.32719
1165, 0.72725
1166, 0.60093
1167, 0.46930
1168, 0.19974
1169, 0.22369
1170, 0.66402
1171, 0.73330
1172, 0.39455
1173, 0.17825
1174, 0.34691
1175, 0.60620
1176, 0.31554
1177, 0.16421
1178, 0.22627
1179, 0.20454
1180, 0.17875
1181, 0.32001
1182, 0.37679
1183, 0.40527
1184, 0.31670
1185, 0.32574
1186, 0.30906
1187, 0.46153
1188, 0.36404
1189, 0.43222
1190, 0.28952
1191, 0.48153
1192, 0.42775
1193, 0.43527
1194, 0.11297
1195, 0.36911
1196, 0.19744
1197, 0.21063
1198, 0.29603
1199, 0.33044
1200, 0.34088
1201, 0.19190
1202, 0.49406
1203, 0.49930
1204, 0.09509
1205, 0.40062
1206, 0.65659
1207, 0.18038
1208, 0.21361
1209, 0.19837
1210, 0.28756
1211, 0.13924
1212, 0.43049
1213, 0.25739
1214, 0.38616
1215, 0.17888
1216, 0.25870
1217, 0.32488
1218, 0.23797
1219, 0.30451
1220, 0.65979
1221, 0.35249
1222, 0.55172
1223, 0.27306
1224, 0.46643
1225, 0.66417
1226, 0.41685
1227, 0.22634
1228, 0.59542
1229, 0.32605
1230, 0.33559
1231, 0.23410
1232, 0.22573
1233, 0.33967
1234, 0.16346
1235, 0.29775
1236, 0.22138
1237, 0.31732
1238, 0.33417
1239, 0.49543
1240, 0.16850
1241, 0.24321
1242, 0.18644
1243, 0.43602
1244, 0.45574
1245, 0.17105
1246, 0.32037
1247, 0.23367
1248, 0.60889
1249, 0.17545
1250, 0.31603
1251, 0.62143
1252, 0.29427
1253, 0.34872
1254, 0.17933
1255, 0.25255
1256, 0.25634
1257, 0.38630
1258, 0.15662
1259, 0.22240
1260, 0.41049
1261, 0.42588
1262, 0.27119
1263, 0.22434
1264, 0.13801
1265, 0.69337
1266, 0.31658
1267, 0.48774
1268, 0.40787
1269, 0.26059
1270, 0.20511
1271, 0.22953
1272, 0.17219
1273, 0.27931
1274, 0.26409
1275, 0.37933
1276, 0.35745
1277, 0.40994
1278, 0.39325
1279, 0.24447
1280, 0.34396
1281, 0.38716
1282, 0.36432
1283, 0.24290
1284, 0.24058
1285, 0.25521
1286, 0.20198
1287, 0.54094
1288, 0.06831
1289, 0.26919
1290, 0.21319
1291, 0.17261
1292, 0.53338
1293, 0.35870
1294, 0.17951
1295, 0.53338
1296, 0.41156
1297, 0.48707
1298, 0.30979
1299, 0.30962
1300, 0.24452
1301, 0.52519
1302, 0.18660
1303, 0.18546
1304, 0.38938
1305, 0.51344
1306, 0.45761
1307, 0.38725
1308, 0.20031
1309, 0.20929
1310, 0.30031
1311, 0.31835
1312, 0.23587
1313, 0.38528
1314, 0.30738
1315, 0.28764
1316, 0.39220
1317, 0.35961
1318, 0.17393
1319, 0.30984
1320, 0.35431
1321, 0.27933
1322, 0.24752
1323, 0.30746
1324, 0.19219
1325, 0.61198
1326, 0.21366
1327, 0.44770
1328, 0.32495
1329, 0.38603
1330, 0.18630
1331, 0.19780
1332, 0.28468
1333, 0.65577
1334, 0.28427
1335, 0.36293
1336, 0.22276
1337, 0.18600
1338, 0.17949
1339, 0.67771
1340, 0.17420
1341, 0.37567
1342, 0.19462
1343, 0.17023
1344, 0.19647
1345, 0.31112
1346, 0.17626
1347, 0.42546
1348, 0.17116
1349, 0.22777
1350, 0.41712
1351, 0.30264
1352, 0.24604
1353, 0.23031
1354, 0.19433
1355, 0.24385
1356, 0.40648
1357, 0.18054
1358, 0.29849
1359, 0.19024
1360, 0.34018
1361, 0.25528
1362, 0.30346
1363, 0.48206
1364, 0.30187
1365, 0.27178
1366, 0.16517
1367, 0.38606
1368, 0.17123
1369, 0.31443
1370, 0.56554
1371, 0.43742
1372, 0.27009
1373, 0.32194
1374, 0.22071
1375, 0.26987
1376, 0.54168
1377, 0.54178
1378, 0.12793
1379, 0.35395
1380, 0.20813
1381, 0.24777
1382, 0.21642
1383, 0.19555
1384, 0.18782
1385, 0.18816
1386, 0.66232
1387, 0.25228
1388, 0.23677
1389, 0.18653
1390, 0.16981
1391, 0.17389
1392, 0.15046
1393, 0.14218
1394, 0.29718
1395, 0.51473
1396, 0.18610
1397, 0.18794
1398, 0.21778
1399, 0.19337
1400, 0.21053
1401, 0.33988
1402, 0.17672
1403, 0.16974
1404, 0.21053
1405, 0.17341
1406, 0.16309
1407, 0.45769
1408, 0.29878
1409, 0.15552
1410, 0.28048
1411, 0.26338
1412, 0.20656
1413, 0.19129
1414, 0.54993
1415, 0.36557
1416, 0.35438
1417, 0.32009
1418, 0.20088
1419, 0.17472
1420, 0.22102
1421, 0.53849
1422, 0.53502
1423, 0.58206
1424, 0.29500
1425, 0.42673
1426, 0.41756
1427, 0.37255
1428, 0.20348
1429, 0.29200
1430, 0.43343
1431, 0.30233
1432, 0.26014
1433, 0.19076
1434, 0.38929
1435, 0.27578
1436, 0.30056
1437, 0.56172
1438, 0.36635
1439, 0.68495
1440, 0.48903
1441, 0.19490
1442, 0.17825
1443, 0.29299
1444, 0.37518
1445, 0.54611
1446, 0.31173
1447, 0.55019
1448, 0.15907
1449, 0.16968
1450, 0.39514
1451, 0.18129
1452, 0.22070
1453, 0.22066
1454, 0.15729
1455, 0.25504
1456, 0.25531
1457, 0.55608
1458, 0.23656
1459, 0.19478
1460, 0.26363
1461, 0.29209
1462, 0.41203
1463, 0.18679
1464, 0.17785
1465, 0.18513
1466, 0.30368
1467, 0.18610
1468, 0.23308
1469, 0.28836
1470, 0.11167
1471, 0.19097
1472, 0.56454
1473, 0.16097
1474, 0.42412
1475, 0.29307
1476, 0.44505
1477, 0.36584
1478, 0.29927
1479, 0.35827
1480, 0.30671
1481, 0.30290
1482, 0.45817
1483, 0.13823
1484, 0.43078
1485, 0.19694
1486, 0.24662
1487, 0.32907
1488, 0.38354
1489, 0.31390
1490, 0.21719
1491, 0.22055
1492, 0.39824
1493, 0.14708
1494, 0.23544
1495, 0.19238
1496, 0.19387
1497, 0.20902
1498, 0.28214
1499, 0.42307
1500, 0.23707
1501, 0.32192
1502, 0.36651
1503, 0.39006
1504, 0.27755
1505, 0.48875
1506, 0.32543
1507, 0.24568
1508, 0.11574
1509, 0.13553
1510, 0.54507
1511, 0.32261
1512, 0.13352
1513, 0.26778
1514, 0.42045
1515, 0.22725
1516, 0.43364
1517, 0.26688
1518, 0.36036
1519, 0.19998
1520, 0.59139
1521, 0.19152
1522, 0.25936
1523, 0.32105
1524, 0.16288
1525, 0.31033
1526, 0.15048
1527, 0.42652
1528, 0.27298
1529, 0.37055
1530, 0.30235
1531, 0.30002
1532, 0.15055
1533, 0.29350
1534, 0.59998
1535, 0.23473
1536, 0.31183
1537, 0.37326
1538, 0.44748
1539, 0.27569
1540, 0.24500
1541, 0.31087
1542, 0.25486
1543, 0.39075
1544, 0.22596
1545, 0.13514
1546, 0.27311
1547, 0.28891
1548, 0.20461
1549, 0.28036
1550, 0.49451
1551, 0.12831
1552, 0.19464
1553, 0.25709
1554, 0.31546
1555, 0.14091
1556, 0.14697
1557, 0.42880
1558, 0.15368
1559, 0.17961
1560, 0.38826
1561, 0.20395
1562, 0.42923
1563, 0.13428
1564, 0.30318
1565, 0.12357
1566, 0.60774
1567, 0.27531
1568, 0.23943
1569, 0.22627
1570, 0.15393
1571, 0.24636
1572, 0.27646
1573, 0.20795
1574, 0.34315
1575, 0.30795
1576, 0.45153
1577, 0.31905
1578, 0.26708
1579, 0.28845
1580, 0.41641
1581, 0.22343
1582, 0.16406
1583, 0.20532
1584, 0.19560
1585, 0.34363
1586, 0.35163
1587, 0.35393
1588, 0.19402
1589, 0.33827
1590, 0.44964
1591, 0.25287
1592, 0.18558
1593, 0.34010
1594, 0.21781
1595, 0.20787
1596, 0.25667
1597, 0.29478
1598, 0.17657
1599, 0.35246
1600, 0.24598
1601, 0.30579
1602, 0.27826
1603, 0.64414
1604, 0.28804
1605, 0.30068
1606, 0.34749
1607, 0.10474
1608, 0.50607
1609, 0.42693
1610, 0.17425
1611, 0.18232
1612, 0.37611
1613, 0.12044
1614, 0.43466
1615, 0.41148
1616, 0.26974
1617, 0.16617
1618, 0.29690
1619, 0.43710
1620, 0.17331
1621, 0.30363
1622, 0.19173
1623, 0.28281
1624, 0.17710
1625, 0.25679
1626, 0.14394
1627, 0.30651
1628, 0.39456
1629, 0.63992
1630, 0.48388
1631, 0.30214
1632, 0.48405
1633, 0.50357
1634, 0.34706
1635, 0.47782
1636, 0.20968
1637, 0.47501
1638, 0.59285
1639, 0.34903
1640, 0.18306
1641, 0.14087
1642, 0.24651
1643, 0.17262
1644, 0.38353
1645, 0.56815
1646, 0.22300
1647, 0.42565
1648, 0.16069
1649, 0.23463
1650, 0.15319
1651, 0.18740
1652, 0.22681
1653, 0.33768
1654, 0.25752
1655, 0.43056
1656, 0.15074
1657, 0.15114
1658, 0.24648
1659, 0.52224
1660, 0.24053
1661, 0.23841
1662, 0.28911
1663, 0.24497
