ID,Prob1
543, 0.14880
544, 0.17832
545, 0.32125
546, 0.42866
547, 0.17058
548, 0.27199
549, 0.51890
550, 0.47695
551, 0.57515
552, 0.13178
553, 0.50087
554, 0.51219
555, 0.13696
556, 0.12942
557, 0.25355
558, 0.13048
559, 0.53511
560, 0.36917
561, 0.30147
562, 0.34379
563, 0.51868
564, 0.26209
565, 0.20691
566, 0.36442
567, 0.65459
568, 0.34390
569, 0.12646
570, 0.50624
571, 0.53866
572, 0.17891
573, 0.36121
574, 0.33377
575, 0.31513
576, 0.10569
577, 0.27631
578, 0.25719
579, 0.21435
580, 0.17074
581, 0.21383
582, 0.57213
583, 0.35337
584, 0.28218
585, 0.25501
586, 0.13552
587, 0.14076
588, 0.13554
589, 0.44505
590, 0.23851
591, 0.38725
592, 0.23293
593, 0.23197
594, 0.44065
595, 0.30770
596, 0.57446
597, 0.27722
598, 0.27255
599, 0.49609
600, 0.18935
601, 0.22887
602, 0.25088
603, 0.17880
604, 0.24663
605, 0.55502
606, 0.41149
607, 0.44248
608, 0.17028
609, 0.31167
610, 0.32568
611, 0.09566
612, 0.24318
613, 0.56229
614, 0.28191
615, 0.10670
616, 0.18566
617, 0.39356
618, 0.19812
619, 0.10407
620, 0.15454
621, 0.29326
622, 0.42129
623, 0.12387
624, 0.45173
625, 0.24361
626, 0.10478
627, 0.36708
628, 0.62867
629, 0.19396
630, 0.27198
631, 0.30797
632, 0.15719
633, 0.41075
634, 0.46428
635, 0.15865
636, 0.30159
637, 0.14027
638, 0.30990
639, 0.31095
640, 0.29202
641, 0.09061
642, 0.30932
643, 0.39830
644, 0.31732
645, 0.16262
646, 0.37856
647, 0.36395
648, 0.20981
649, 0.59211
650, 0.21628
651, 0.26416
652, 0.42729
653, 0.43115
654, 0.15019
655, 0.41788
656, 0.48444
657, 0.23387
658, 0.77244
659, 0.18304
660, 0.15021
661, 0.34165
662, 0.18159
663, 0.16587
664, 0.41112
665, 0.17574
666, 0.27673
667, 0.31342
668, 0.65801
669, 0.37704
670, 0.24672
671, 0.29094
672, 0.25981
673, 0.33564
674, 0.21734
675, 0.17434
676, 0.63654
677, 0.68066
678, 0.19919
679, 0.58825
680, 0.16078
681, 0.33739
682, 0.08180
683, 0.30448
684, 0.35278
685, 0.32977
686, 0.17769
687, 0.37659
688, 0.55965
689, 0.41634
690, 0.07128
691, 0.36570
692, 0.19450
693, 0.22669
694, 0.11479
695, 0.13178
696, 0.22049
697, 0.09790
698, 0.35611
699, 0.29117
700, 0.58133
701, 0.32192
702, 0.33144
703, 0.62831
704, 0.18593
705, 0.60193
706, 0.21416
707, 0.19285
708, 0.18445
709, 0.39101
710, 0.12342
711, 0.12859
712, 0.27261
713, 0.36707
714, 0.07882
715, 0.23511
716, 0.15012
717, 0.18426
718, 0.23681
719, 0.31723
720, 0.51768
721, 0.22704
722, 0.24167
723, 0.52896
724, 0.20241
725, 0.18859
726, 0.21183
727, 0.69822
728, 0.67461
729, 0.66999
730, 0.25509
731, 0.64205
732, 0.21432
733, 0.55538
734, 0.35547
735, 0.44155
736, 0.14191
737, 0.28337
738, 0.17198
739, 0.42225
740, 0.13288
741, 0.35379
742, 0.19397
743, 0.22529
744, 0.37876
745, 0.42366
746, 0.10676
747, 0.29904
748, 0.61152
749, 0.45743
750, 0.71951
751, 0.29507
752, 0.41640
753, 0.10780
754, 0.30728
755, 0.26746
756, 0.45200
757, 0.11677
758, 0.10086
759, 0.35519
760, 0.78340
761, 0.19843
762, 0.42918
763, 0.66289
764, 0.56330
765, 0.15682
766, 0.30318
767, 0.31294
768, 0.56535
769, 0.21144
770, 0.19088
771, 0.24298
772, 0.29394
773, 0.35969
774, 0.18522
775, 0.70674
776, 0.20262
777, 0.58764
778, 0.07873
779, 0.17458
780, 0.40834
781, 0.12675
782, 0.34693
783, 0.27966
784, 0.71204
785, 0.47391
786, 0.49126
787, 0.46969
788, 0.16688
789, 0.29437
790, 0.27399
791, 0.20234
792, 0.39772
793, 0.35232
794, 0.13736
795, 0.50244
796, 0.24769
797, 0.51045
798, 0.12123
799, 0.30304
800, 0.09325
801, 0.29291
802, 0.15791
803, 0.27590
804, 0.06537
805, 0.38725
806, 0.29461
807, 0.12063
808, 0.14190
809, 0.18268
810, 0.13544
811, 0.24521
812, 0.44170
813, 0.17807
814, 0.32014
815, 0.20358
816, 0.56321
817, 0.53682
818, 0.10932
819, 0.54729
820, 0.08873
821, 0.21968
822, 0.33417
823, 0.29868
824, 0.21032
825, 0.38096
826, 0.21209
827, 0.27868
828, 0.10974
829, 0.17482
830, 0.17341
831, 0.09710
832, 0.75094
833, 0.17800
834, 0.30817
835, 0.34018
836, 0.21638
837, 0.52911
838, 0.42123
839, 0.33973
840, 0.20203
841, 0.47577
842, 0.16967
843, 0.43691
844, 0.33666
845, 0.16716
846, 0.31003
847, 0.16693
848, 0.24532
849, 0.21132
850, 0.60150
851, 0.23738
852, 0.15211
853, 0.24570
854, 0.24063
855, 0.22870
856, 0.14525
857, 0.34942
858, 0.19419
859, 0.18602
860, 0.12914
861, 0.32107
862, 0.32757
863, 0.34558
864, 0.15937
865, 0.18054
866, 0.48704
867, 0.18250
868, 0.33402
869, 0.17316
870, 0.35011
871, 0.41985
872, 0.10006
873, 0.24088
874, 0.18316
875, 0.31826
876, 0.16020
877, 0.14809
878, 0.13994
879, 0.24330
880, 0.52234
881, 0.09463
882, 0.21414
883, 0.36761
884, 0.19961
885, 0.30745
886, 0.31465
887, 0.60215
888, 0.34682
889, 0.30695
890, 0.48739
891, 0.17639
892, 0.28222
893, 0.34067
894, 0.21110
895, 0.12448
896, 0.14165
897, 0.11057
898, 0.26702
899, 0.50790
900, 0.37716
901, 0.17240
902, 0.29835
903, 0.60292
904, 0.19096
905, 0.18859
906, 0.26171
907, 0.37370
908, 0.16755
909, 0.23563
910, 0.38236
911, 0.22980
912, 0.24915
913, 0.22415
914, 0.22001
915, 0.42214
916, 0.16841
917, 0.07440
918, 0.32056
919, 0.26598
920, 0.12305
921, 0.32706
922, 0.38218
923, 0.27182
924, 0.36754
925, 0.51117
926, 0.16503
927, 0.46792
928, 0.12270
929, 0.14396
930, 0.51901
931, 0.14895
932, 0.31208
933, 0.28091
934, 0.23589
935, 0.34076
936, 0.64649
937, 0.08738
938, 0.36293
939, 0.11564
940, 0.52752
941, 0.23308
942, 0.26926
943, 0.42302
944, 0.12775
945, 0.19179
946, 0.34180
947, 0.09817
948, 0.64856
949, 0.49159
950, 0.17829
951, 0.69056
952, 0.18312
953, 0.46135
954, 0.32497
955, 0.28409
956, 0.20260
957, 0.10076
958, 0.22941
959, 0.22110
960, 0.25956
961, 0.26662
962, 0.74170
963, 0.35517
964, 0.27306
965, 0.23619
966, 0.36688
967, 0.40919
968, 0.14472
969, 0.70359
970, 0.26855
971, 0.60799
972, 0.26725
973, 0.20856
974, 0.13263
975, 0.24037
976, 0.45833
977, 0.24364
978, 0.29897
979, 0.21543
980, 0.55000
981, 0.27439
982, 0.10292
983, 0.22207
984, 0.47324
985, 0.21186
986, 0.17330
987, 0.40627
988, 0.22192
989, 0.22618
990, 0.18630
991, 0.20471
992, 0.42899
993, 0.34670
994, 0.30925
995, 0.16319
996, 0.37459
997, 0.47300
998, 0.45010
999, 0.23792
1000, 0.70674
1001, 0.62960
1002, 0.67176
1003, 0.18301
1004, 0.36884
1005, 0.37429
1006, 0.20349
1007, 0.36656
1008, 0.12820
1009, 0.24632
1010, 0.17266
1011, 0.24336
1012, 0.08972
1013, 0.22030
1014, 0.19724
1015, 0.20837
1016, 0.10827
1017, 0.23611
1018, 0.61497
1019, 0.36976
1020, 0.18607
1021, 0.27945
1022, 0.38268
1023, 0.40960
1024, 0.16559
1025, 0.24837
1026, 0.17780
1027, 0.38573
1028, 0.10445
1029, 0.12723
1030, 0.12143
1031, 0.40959
1032, 0.51069
1033, 0.56389
1034, 0.24404
1035, 0.14621
1036, 0.33879
1037, 0.47240
1038, 0.13398
1039, 0.24807
1040, 0.33923
1041, 0.09851
1042, 0.21963
1043, 0.41017
1044, 0.11683
1045, 0.69324
1046, 0.73704
1047, 0.12718
1048, 0.33395
1049, 0.25246
1050, 0.42916
1051, 0.12767
1052, 0.19506
1053, 0.27966
1054, 0.33369
1055, 0.27715
1056, 0.22879
1057, 0.35998
1058, 0.27787
1059, 0.20670
1060, 0.24245
1061, 0.60540
1062, 0.22797
1063, 0.31928
1064, 0.15336
1065, 0.21602
1066, 0.23724
1067, 0.19584
1068, 0.40402
1069, 0.30153
1070, 0.32895
1071, 0.39138
1072, 0.62852
1073, 0.17534
1074, 0.27403
1075, 0.18502
1076, 0.63562
1077, 0.07994
1078, 0.32729
1079, 0.18167
1080, 0.24277
1081, 0.27611
1082, 0.18538
1083, 0.44620
1084, 0.13109
1085, 0.77393
1086, 0.20374
1087, 0.30074
1088, 0.07064
1089, 0.20973
1090, 0.12965
1091, 0.36713
1092, 0.21714
1093, 0.25165
1094, 0.16239
1095, 0.25116
1096, 0.41796
1097, 0.48514
1098, 0.12187
1099, 0.24132
1100, 0.33187
1101, 0.18572
1102, 0.26559
1103, 0.56000
1104, 0.18551
1105, 0.24885
1106, 0.28502
1107, 0.24497
1108, 0.27566
1109, 0.45791
1110, 0.18726
1111, 0.70326
1112, 0.64700
1113, 0.44671
1114, 0.48748
1115, 0.30215
1116, 0.10166
1117, 0.16017
1118, 0.28449
1119, 0.11757
1120, 0.24580
1121, 0.59647
1122, 0.27216
1123, 0.22782
1124, 0.57671
1125, 0.27977
1126, 0.41985
1127, 0.43446
1128, 0.11241
1129, 0.20039
1130, 0.53365
1131, 0.21184
1132, 0.32945
1133, 0.62738
1134, 0.26595
1135, 0.32093
1136, 0.61348
1137, 0.75834
1138, 0.39914
1139, 0.14961
1140, 0.10849
1141, 0.68769
1142, 0.74427
1143, 0.11530
1144, 0.55658
1145, 0.55774
1146, 0.06695
1147, 0.74167
1148, 0.16883
1149, 0.39039
1150, 0.57335
1151, 0.49662
1152, 0.42839
1153, 0.40940
1154, 0.29727
1155, 0.26984
1156, 0.35362
1157, 0.23847
1158, 0.19665
1159, 0.12011
1160, 0.35768
1161, 0.18934
1162, 0.12352
1163, 0.19362
1164, 0.28204
1165, 0.77926
1166, 0.60561
1167, 0.54883
1168, 0.13795
1169, 0.20898
1170, 0.74794
1171, 0.76321
1172, 0.34619
1173, 0.17887
1174, 0.36000
1175, 0.58850
1176, 0.32557
1177, 0.11622
1178, 0.22859
1179, 0.18067
1180, 0.15157
1181, 0.27100
1182, 0.39332
1183, 0.42969
1184, 0.33769
1185, 0.33285
1186, 0.31594
1187, 0.50712
1188, 0.28697
1189, 0.46692
1190, 0.28680
1191, 0.43769
1192, 0.45066
1193, 0.41120
1194, 0.07597
1195, 0.31658
1196, 0.14873
1197, 0.19270
1198, 0.31826
1199, 0.28993
1200, 0.36805
1201, 0.19448
1202, 0.50493
1203, 0.54983
1204, 0.07344
1205, 0.44468
1206, 0.69659
1207, 0.15035
1208, 0.16187
1209, 0.17553
1210, 0.27940
1211, 0.11975
1212, 0.39250
1213, 0.27916
1214, 0.38794
1215, 0.14824
1216, 0.26699
1217, 0.27600
1218, 0.22748
1219, 0.34864
1220, 0.76251
1221, 0.30446
1222, 0.65172
1223, 0.29409
1224, 0.49132
1225, 0.68652
1226, 0.41057
1227, 0.16768
1228, 0.64206
1229, 0.34028
1230, 0.35365
1231, 0.18705
1232, 0.19634
1233, 0.33485
1234, 0.12315
1235, 0.27867
1236, 0.21124
1237, 0.32572
1238, 0.34216
1239, 0.52642
1240, 0.12671
1241, 0.24531
1242, 0.16583
1243, 0.41132
1244, 0.48334
1245, 0.13379
1246, 0.33934
1247, 0.23196
1248, 0.65576
1249, 0.11544
1250, 0.33225
1251, 0.73528
1252, 0.28680
1253, 0.33102
1254, 0.15587
1255, 0.24788
1256, 0.27069
1257, 0.41163
1258, 0.11608
1259, 0.20218
1260, 0.36279
1261, 0.48805
1262, 0.24149
1263, 0.22590
1264, 0.09703
1265, 0.75320
1266, 0.30553
1267, 0.59816
1268, 0.42033
1269, 0.20663
1270, 0.13513
1271, 0.18065
1272, 0.15638
1273, 0.27136
1274, 0.23855
1275, 0.39588
1276, 0.29091
1277, 0.41522
1278, 0.44237
1279, 0.25857
1280, 0.36385
1281, 0.45385
1282, 0.37636
1283, 0.17288
1284, 0.19612
1285, 0.25860
1286, 0.16309
1287, 0.58562
1288, 0.06694
1289, 0.27118
1290, 0.18928
1291, 0.11496
1292, 0.57621
1293, 0.32965
1294, 0.14913
1295, 0.60505
1296, 0.42051
1297, 0.49521
1298, 0.28552
1299, 0.27445
1300, 0.23615
1301, 0.57457
1302, 0.15906
1303, 0.16840
1304, 0.40795
1305, 0.49065
1306, 0.46546
1307, 0.34402
1308, 0.13824
1309, 0.19782
1310, 0.27474
1311, 0.21510
1312, 0.24203
1313, 0.40320
1314, 0.27564
1315, 0.24640
1316, 0.37689
1317, 0.33477
1318, 0.13431
1319, 0.34909
1320, 0.32385
1321, 0.28187
1322, 0.22934
1323, 0.30026
1324, 0.14238
1325, 0.68809
1326, 0.21093
1327, 0.42559
1328, 0.29275
1329, 0.38476
1330, 0.14464
1331, 0.19574
1332, 0.31037
1333, 0.73555
1334, 0.26329
1335, 0.38441
1336, 0.14318
1337, 0.13021
1338, 0.15609
1339, 0.69302
1340, 0.16670
1341, 0.39575
1342, 0.17728
1343, 0.13614
1344, 0.15088
1345, 0.23877
1346, 0.11408
1347, 0.47596
1348, 0.14443
1349, 0.20869
1350, 0.38128
1351, 0.22106
1352, 0.25977
1353, 0.22024
1354, 0.15354
1355, 0.24387
1356, 0.41789
1357, 0.19606
1358, 0.30869
1359, 0.16416
1360, 0.35757
1361, 0.25870
1362, 0.26265
1363, 0.52971
1364, 0.26259
1365, 0.28881
1366, 0.08605
1367, 0.41379
1368, 0.14104
1369, 0.28252
1370, 0.57812
1371, 0.44370
1372, 0.29594
1373, 0.32120
1374, 0.18230
1375, 0.30114
1376, 0.54173
1377, 0.58281
1378, 0.09441
1379, 0.38984
1380, 0.20769
1381, 0.24119
1382, 0.17630
1383, 0.15058
1384, 0.17477
1385, 0.17174
1386, 0.75056
1387, 0.24751
1388, 0.19329
1389, 0.15195
1390, 0.12305
1391, 0.13076
1392, 0.12245
1393, 0.10037
1394, 0.32787
1395, 0.61244
1396, 0.17585
1397, 0.15393
1398, 0.19570
1399, 0.15104
1400, 0.16106
1401, 0.34515
1402, 0.13273
1403, 0.11944
1404, 0.18221
1405, 0.09509
1406, 0.13315
1407, 0.47609
1408, 0.26310
1409, 0.12604
1410, 0.20727
1411, 0.21755
1412, 0.18699
1413, 0.13912
1414, 0.56299
1415, 0.36412
1416, 0.36945
1417, 0.31794
1418, 0.19555
1419, 0.16343
1420, 0.18375
1421, 0.54667
1422, 0.59335
1423, 0.66120
1424, 0.31432
1425, 0.40291
1426, 0.42357
1427, 0.39038
1428, 0.17919
1429, 0.25861
1430, 0.40858
1431, 0.31057
1432, 0.19251
1433, 0.14395
1434, 0.37733
1435, 0.21589
1436, 0.31510
1437, 0.54148
1438, 0.36270
1439, 0.74033
1440, 0.55746
1441, 0.11618
1442, 0.11636
1443, 0.32100
1444, 0.36456
1445, 0.62836
1446, 0.32724
1447, 0.60607
1448, 0.11701
1449, 0.12836
1450, 0.39001
1451, 0.16912
1452, 0.22779
1453, 0.23473
1454, 0.13201
1455, 0.21287
1456, 0.23774
1457, 0.61983
1458, 0.23601
1459, 0.15650
1460, 0.24940
1461, 0.26024
1462, 0.37723
1463, 0.18031
1464, 0.15030
1465, 0.16300
1466, 0.34047
1467, 0.14086
1468, 0.22312
1469, 0.26502
1470, 0.10916
1471, 0.17333
1472, 0.59713
1473, 0.13367
1474, 0.43558
1475, 0.26362
1476, 0.46938
1477, 0.33000
1478, 0.31195
1479, 0.36055
1480, 0.30020
1481, 0.32887
1482, 0.45342
1483, 0.09284
1484, 0.43841
1485, 0.16069
1486, 0.24658
1487, 0.32501
1488, 0.36694
1489, 0.31387
1490, 0.20088
1491, 0.20308
1492, 0.43586
1493, 0.11423
1494, 0.24142
1495, 0.11772
1496, 0.15523
1497, 0.19744
1498, 0.23605
1499, 0.48162
1500, 0.19721
1501, 0.27844
1502, 0.47881
1503, 0.41790
1504, 0.20355
1505, 0.51556
1506, 0.33242
1507, 0.21376
1508, 0.07734
1509, 0.09105
1510, 0.58845
1511, 0.31648
1512, 0.11274
1513, 0.26671
1514, 0.39150
1515, 0.15335
1516, 0.49791
1517, 0.24345
1518, 0.33246
1519, 0.18478
1520, 0.70575
1521, 0.16594
1522, 0.22093
1523, 0.32279
1524, 0.10835
1525, 0.33578
1526, 0.09815
1527, 0.43594
1528, 0.18979
1529, 0.43058
1530, 0.25910
1531, 0.29334
1532, 0.12959
1533, 0.26621
1534, 0.64829
1535, 0.22994
1536, 0.30338
1537, 0.34339
1538, 0.41788
1539, 0.16187
1540, 0.25481
1541, 0.28053
1542, 0.23712
1543, 0.42436
1544, 0.19666
1545, 0.08701
1546, 0.21839
1547, 0.28229
1548, 0.18777
1549, 0.29033
1550, 0.51001
1551, 0.12895
1552, 0.10046
1553, 0.22374
1554, 0.29297
1555, 0.09859
1556, 0.11757
1557, 0.44463
1558, 0.12696
1559, 0.13992
1560, 0.40639
1561, 0.17985
1562, 0.47424
1563, 0.08930
1564, 0.28593
1565, 0.12231
1566, 0.68415
1567, 0.22825
1568, 0.19251
1569, 0.22859
1570, 0.10632
1571, 0.24622
1572, 0.28836
1573, 0.20994
1574, 0.33723
1575, 0.32894
1576, 0.38527
1577, 0.31048
1578, 0.22819
1579, 0.31214
1580, 0.43630
1581, 0.20362
1582, 0.11850
1583, 0.17476
1584, 0.14366
1585, 0.31690
1586, 0.33560
1587, 0.33332
1588, 0.16244
1589, 0.30190
1590, 0.48681
1591, 0.26234
1592, 0.19263
1593, 0.29312
1594, 0.19225
1595, 0.14483
1596, 0.19615
1597, 0.27517
1598, 0.15901
1599, 0.38793
1600, 0.18269
1601, 0.26247
1602, 0.25087
1603, 0.68112
1604, 0.28357
1605, 0.33626
1606, 0.37224
1607, 0.10195
1608, 0.53281
1609, 0.45002
1610, 0.15227
1611, 0.16356
1612, 0.43488
1613, 0.10044
1614, 0.47833
1615, 0.43839
1616, 0.18250
1617, 0.11995
1618, 0.29947
1619, 0.42691
1620, 0.14045
1621, 0.26340
1622, 0.16974
1623, 0.26575
1624, 0.12476
1625, 0.24332
1626, 0.12732
1627, 0.34444
1628, 0.43670
1629, 0.70027
1630, 0.51575
1631, 0.31030
1632, 0.52949
1633, 0.52757
1634, 0.34819
1635, 0.51143
1636, 0.16686
1637, 0.46333
1638, 0.66546
1639, 0.33746
1640, 0.13179
1641, 0.08619
1642, 0.23109
1643, 0.12898
1644, 0.38975
1645, 0.53896
1646, 0.19102
1647, 0.46322
1648, 0.13578
1649, 0.19308
1650, 0.12978
1651, 0.17417
1652, 0.21185
1653, 0.34357
1654, 0.22234
1655, 0.44011
1656, 0.12634
1657, 0.11640
1658, 0.24989
1659, 0.56046
1660, 0.23106
1661, 0.22458
1662, 0.26056
1663, 0.22328
