ID,Prob1
180,0.27
181,0.62
182,0.27
183,0.88
184,0.24
185,0.27
186,0.28
187,0.27
188,0.26
189,0.41
190,0.27
191,0.27
192,0.31
193,0.27
194,0.27
195,0.27
196,0.27
197,0.27
198,0.33
199,0.27
200,0.21
201,0.27
202,0.27
203,0.51
204,0.27
205,0.82
206,0.27
207,0.22
208,0.27
209,0.20
210,0.23
211,0.27
212,0.42
213,0.32
214,0.27
215,0.50
216,0.24
217,0.27
218,0.27
219,0.27
220,0.27
221,0.70
222,0.27
223,0.31
224,0.26
225,0.27
226,0.30
227,0.27
228,0.71
229,0.27
230,0.26
231,0.27
232,0.24
233,0.77
234,0.27
235,0.27
236,0.27
237,0.27
238,0.57
239,0.27
240,0.27
241,0.27
242,0.77
243,0.27
244,0.34
245,0.27
246,0.27
247,0.27
248,0.27
249,0.27
250,0.32
251,0.27
252,0.27
253,0.27
254,0.47
255,0.27
256,0.27
257,0.23
258,0.34
259,0.78
260,0.28
261,0.25
262,0.27
263,0.27
264,0.27
265,0.28
266,0.27
267,0.27
268,0.27
269,0.27
270,0.27
271,0.27
272,0.27
273,0.28
274,0.27
275,0.35
276,0.27
277,0.52
278,0.27
279,0.31
280,0.31
281,0.40
282,0.27
283,0.25
284,0.69
285,0.28
286,0.27
287,0.27
288,0.63
289,0.35
290,0.27
291,0.27
292,0.47
293,0.27
294,0.27
295,0.38
296,0.27
297,0.27
298,0.79
299,0.27
300,0.29
301,0.27
302,0.61
303,0.26
304,0.29
305,0.27
306,0.28
307,0.97
308,0.27
309,0.31
310,0.86
311,0.27
312,0.27
313,0.27
314,0.56
315,0.46
316,0.27
317,0.26
318,0.27
319,0.88
320,0.54
321,0.77
322,0.19
323,0.28
324,0.27
325,0.26
326,0.27
327,0.27
328,0.27
329,0.26
330,0.27
331,0.27
332,0.26
333,0.34
334,0.63
335,0.79
336,0.27
337,0.73
338,0.27
339,0.25
340,0.84
341,0.26
342,0.28
343,0.32
344,0.79
345,0.27
346,0.27
347,0.27
348,0.87
349,0.27
350,0.29
351,0.27
352,0.30
353,0.27
354,0.27
355,0.27
356,0.44
357,0.26
358,0.27
359,0.27
360,0.27
361,0.38
362,0.37
363,0.28
364,0.27
365,0.27
366,0.77
367,0.35
368,0.29
369,0.29
370,0.27
371,0.50
372,0.56
373,0.21
374,0.27
375,0.27
376,0.47
377,0.28
378,0.27
379,0.27
380,0.35
381,0.24
382,0.29
383,0.27
384,0.34
385,0.26
386,0.27
387,0.26
388,0.35
389,0.31
390,0.28
391,0.89
392,0.70
393,0.27
394,0.27
395,0.24
396,0.26
397,0.34
398,0.27
399,0.25
400,0.25
401,0.27
402,0.28
403,0.27
404,0.30
405,0.27
406,0.26
407,0.27
408,0.27
409,0.28
410,0.54
411,0.27
412,0.25
413,0.66
414,0.32
415,0.28
416,0.25
417,0.87
418,0.31
419,0.32
420,0.27
421,0.27
422,0.27
423,0.27
424,0.27
425,0.28
426,0.56
427,0.27
428,0.27
429,0.27
430,0.27
431,0.57
432,0.77
433,0.27
434,0.27
435,0.30
436,0.42
437,0.27
438,0.26
439,0.23
440,0.27
441,0.41
442,0.28
443,0.29
444,0.27
445,0.27
446,0.29
447,0.27
448,0.33
449,0.28
450,0.64
451,0.38
452,0.27
453,0.85
454,0.21
455,0.27
456,0.27
457,0.27
458,0.27
459,0.27
460,0.63
461,0.38
462,0.21
463,0.25
464,0.92
465,0.40
466,0.28
467,0.34
468,0.46
469,0.55
470,0.26
471,0.27
472,0.28
473,0.27
474,0.43
475,0.20
476,0.27
477,0.27
478,0.24
479,0.59
480,0.23
481,0.27
482,0.52
483,0.27
484,0.33
485,0.27
486,0.25
487,0.49
488,0.28
489,0.27
490,0.27
491,0.27
492,0.27
493,0.27
494,0.27
495,0.85
496,0.26
497,0.27
498,0.27
499,0.27
500,0.27
501,0.30
502,0.30
503,0.27
504,0.27
505,0.27
506,0.27
507,0.55
508,0.27
509,0.26
510,0.60
511,0.26
512,0.27
513,0.27
514,0.27
515,0.41
516,0.55
517,0.27
518,0.58
519,0.72
520,0.25
521,0.35
522,0.27
523,0.27
524,0.27
525,0.39
526,0.25
527,0.27
528,0.27
529,0.89
530,0.26
531,0.27
532,0.27
533,0.28
534,0.27
535,0.27
536,0.27
537,0.26
538,0.27
539,0.36
540,0.27
541,0.27
542,0.28
543,0.26
544,0.27
545,0.25
546,0.29
547,0.24
548,0.30
549,0.62
550,0.80
551,0.79
552,0.26
553,0.49
554,0.27
555,0.27
556,0.27
557,0.26
558,0.26
559,0.38
560,0.51
561,0.28
562,0.27
563,0.58
564,0.50
565,0.25
566,0.31
567,0.29
568,0.41
569,0.25
570,0.50
571,0.27
572,0.27
573,0.26
574,0.27
575,0.26
576,0.27
577,0.26
578,0.20
579,0.28
580,0.27
581,0.27
582,0.76
583,0.27
584,0.29
585,0.33
586,0.27
587,0.27
588,0.27
589,0.20
590,0.22
591,0.85
592,0.27
593,0.37
594,0.31
595,0.29
596,0.40
597,0.27
598,0.44
599,0.46
600,0.26
601,0.26
602,0.28
603,0.27
604,0.27
605,0.66
606,0.27
607,0.67
608,0.27
609,0.27
610,0.27
611,0.27
612,0.26
613,0.50
614,0.27
615,0.26
616,0.27
617,0.54
618,0.27
619,0.26
620,0.27
621,0.27
622,0.28
623,0.27
624,0.55
625,0.26
626,0.27
627,0.26
628,0.76
629,0.29
630,0.26
631,0.27
632,0.27
633,0.27
634,0.40
635,0.27
636,0.63
637,0.27
638,0.27
639,0.27
640,0.28
641,0.28
642,0.28
643,0.33
644,0.28
645,0.28
646,0.70
647,0.31
648,0.26
649,0.29
650,0.26
651,0.31
652,0.64
653,0.31
654,0.27
655,0.38
656,0.48
657,0.27
658,0.85
659,0.27
660,0.27
661,0.28
662,0.26
663,0.24
664,0.29
665,0.26
666,0.27
667,0.28
668,0.82
669,0.28
670,0.27
671,0.40
672,0.27
673,0.28
674,0.27
675,0.27
676,0.44
677,0.74
678,0.27
679,0.58
680,0.27
681,0.65
682,0.27
683,0.29
684,0.28
685,0.26
686,0.27
687,0.28
688,0.60
689,0.29
690,0.26
691,0.33
692,0.27
693,0.28
694,0.24
695,0.27
696,0.25
697,0.27
698,0.31
699,0.25
700,0.31
701,0.27
702,0.34
703,0.81
704,0.22
705,0.44
706,0.27
707,0.26
708,0.27
709,0.38
710,0.27
711,0.30
712,0.27
713,0.44
714,0.30
715,0.24
716,0.27
717,0.27
718,0.25
719,0.27
720,0.70
721,0.26
722,0.34
723,0.65
724,0.27
725,0.32
726,0.27
727,0.61
728,0.60
729,0.74
730,0.28
731,0.42
732,0.27
733,0.81
734,0.36
735,0.25
736,0.27
737,0.28
738,0.28
739,0.61
740,0.23
741,0.27
742,0.27
743,0.26
744,0.40
745,0.27
746,0.25
747,0.27
748,0.79
749,0.26
750,0.92
751,0.41
752,0.36
753,0.26
754,0.27
755,0.26
756,0.30
757,0.26
758,0.26
759,0.47
760,0.92
761,0.24
762,0.62
763,0.53
764,0.47
765,0.27
766,0.27
767,0.28
768,0.59
769,0.26
770,0.27
771,0.27
772,0.32
773,0.30
774,0.25
775,0.79
776,0.27
777,0.27
778,0.27
779,0.27
780,0.34
781,0.27
782,0.28
783,0.27
784,0.94
785,0.50
786,0.31
787,0.45
788,0.27
789,0.47
790,0.46
791,0.27
792,0.27
793,0.27
794,0.28
795,0.48
796,0.37
797,0.27
798,0.27
799,0.30
800,0.27
801,0.27
802,0.27
803,0.27
804,0.20
805,0.67
806,0.27
807,0.27
808,0.26
809,0.34
810,0.27
811,0.27
812,0.55
813,0.27
814,0.26
815,0.27
816,0.67
817,0.82
818,0.27
819,0.43
820,0.27
821,0.52
822,0.35
823,0.28
824,0.27
825,0.27
826,0.27
827,0.31
828,0.27
829,0.32
830,0.27
831,0.27
832,0.82
833,0.28
834,0.26
835,0.35
836,0.27
837,0.60
838,0.41
839,0.31
840,0.27
841,0.75
842,0.28
843,0.27
844,0.27
845,0.26
846,0.29
847,0.27
848,0.41
849,0.27
850,0.36
851,0.25
852,0.27
853,0.28
854,0.27
855,0.27
856,0.27
857,0.32
858,0.27
859,0.26
860,0.27
861,0.36
862,0.27
863,0.28
864,0.28
865,0.27
866,0.66
867,0.29
868,0.29
869,0.27
870,0.33
871,0.27
872,0.27
873,0.27
874,0.27
875,0.26
876,0.27
877,0.27
878,0.30
879,0.35
880,0.68
881,0.27
882,0.27
883,0.25
884,0.27
885,0.28
886,0.27
887,0.62
888,0.27
889,0.27
890,0.46
891,0.27
892,0.27
893,0.29
894,0.27
895,0.27
896,0.27
897,0.27
898,0.27
899,0.27
900,0.27
901,0.28
902,0.28
903,0.27
904,0.26
905,0.27
906,0.27
907,0.27
908,0.27
909,0.25
910,0.27
911,0.28
912,0.28
913,0.27
914,0.27
915,0.26
916,0.27
917,0.27
918,0.30
919,0.27
920,0.26
921,0.37
922,0.31
923,0.27
924,0.27
925,0.53
926,0.27
927,0.34
928,0.27
929,0.26
930,0.62
931,0.18
932,0.28
933,0.26
934,0.26
935,0.28
936,0.82
937,0.26
938,0.57
939,0.25
940,0.32
941,0.28
942,0.27
943,0.27
944,0.28
945,0.27
946,0.27
947,0.24
948,0.87
949,0.49
950,0.27
951,0.66
952,0.27
953,0.27
954,0.31
955,0.29
956,0.30
957,0.26
958,0.27
959,0.27
960,0.41
961,0.27
962,0.85
963,0.28
964,0.29
965,0.27
966,0.24
967,0.27
968,0.26
969,0.87
970,0.27
971,0.61
972,0.27
973,0.27
974,0.27
975,0.27
976,0.54
977,0.26
978,0.27
979,0.25
980,0.44
981,0.27
982,0.24
983,0.28
984,0.40
985,0.27
986,0.27
987,0.27
988,0.27
989,0.23
990,0.26
991,0.27
992,0.27
993,0.27
994,0.27
995,0.27
996,0.27
997,0.36
998,0.61
999,0.26
1000,0.79
1001,0.63
1002,0.44
1003,0.27
1004,0.27
1005,0.46
1006,0.27
1007,0.27
1008,0.27
1009,0.27
1010,0.26
1011,0.27
1012,0.23
1013,0.27
1014,0.26
1015,0.27
1016,0.27
1017,0.27
1018,0.93
1019,0.34
1020,0.27
1021,0.29
1022,0.27
1023,0.28
1024,0.33
1025,0.27
1026,0.39
1027,0.44
1028,0.27
1029,0.27
1030,0.27
1031,0.27
1032,0.75
1033,0.27
1034,0.26
1035,0.28
1036,0.27
1037,0.55
1038,0.25
1039,0.27
1040,0.28
1041,0.27
1042,0.27
1043,0.66
1044,0.24
1045,0.90
1046,0.90
1047,0.27
1048,0.28
1049,0.27
1050,0.48
1051,0.28
1052,0.27
1053,0.28
1054,0.29
1055,0.37
1056,0.27
1057,0.27
1058,0.27
1059,0.27
1060,0.31
1061,0.28
1062,0.26
1063,0.30
1064,0.27
1065,0.26
1066,0.27
1067,0.25
1068,0.27
1069,0.29
1070,0.38
1071,0.27
1072,0.84
1073,0.27
1074,0.27
1075,0.27
1076,0.78
1077,0.26
1078,0.26
1079,0.28
1080,0.32
1081,0.29
1082,0.26
1083,0.45
1084,0.27
1085,0.89
1086,0.27
1087,0.26
1088,0.26
1089,0.27
1090,0.27
1091,0.26
1092,0.27
1093,0.27
1094,0.27
1095,0.26
1096,0.47
1097,0.64
1098,0.26
1099,0.27
1100,0.31
1101,0.27
1102,0.27
1103,0.27
1104,0.26
1105,0.27
1106,0.27
1107,0.26
1108,0.27
1109,0.25
1110,0.27
1111,0.71
1112,0.71
1113,0.60
1114,0.35
1115,0.27
1116,0.27
1117,0.27
1118,0.26
1119,0.27
1120,0.27
1121,0.24
1122,0.44
1123,0.27
1124,0.41
1125,0.28
1126,0.74
1127,0.39
1128,0.27
1129,0.27
1130,0.68
1131,0.30
1132,0.27
1133,0.43
1134,0.32
1135,0.27
1136,0.67
1137,0.86
1138,0.27
1139,0.27
1140,0.26
1141,0.75
1142,0.93
1143,0.27
1144,0.43
1145,0.31
1146,0.27
1147,0.80
1148,0.27
1149,0.36
1150,0.77
1151,0.28
1152,0.27
1153,0.45
1154,0.27
1155,0.28
1156,0.35
1157,0.28
1158,0.21
1159,0.27
1160,0.27
1161,0.27
1162,0.27
1163,0.26
1164,0.36
1165,0.83
1166,0.79
1167,0.28
1168,0.26
1169,0.25
1170,0.91
1171,0.83
1172,0.63
1173,0.27
1174,0.28
1175,0.77
1176,0.27
1177,0.26
1178,0.27
1179,0.27
1180,0.27
1181,0.28
1182,0.30
1183,0.37
1184,0.27
1185,0.27
1186,0.27
1187,0.38
1188,0.57
1189,0.33
1190,0.27
1191,0.67
1192,0.30
1193,0.36
1194,0.26
1195,0.62
1196,0.26
1197,0.27
1198,0.26
1199,0.23
1200,0.27
1201,0.27
1202,0.59
1203,0.78
1204,0.24
1205,0.27
1206,0.72
1207,0.27
1208,0.27
1209,0.27
1210,0.27
1211,0.26
1212,0.59
1213,0.27
1214,0.29
1215,0.27
1216,0.27
1217,0.23
1218,0.27
1219,0.27
1220,0.87
1221,0.65
1222,0.68
1223,0.27
1224,0.48
1225,0.81
1226,0.46
1227,0.29
1228,0.31
1229,0.27
1230,0.27
1231,0.27
1232,0.27
1233,0.48
1234,0.27
1235,0.40
1236,0.27
1237,0.27
1238,0.28
1239,0.39
1240,0.27
1241,0.27
1242,0.27
1243,0.69
1244,0.62
1245,0.27
1246,0.27
1247,0.27
1248,0.55
1249,0.27
1250,0.26
1251,0.76
1252,0.32
1253,0.35
1254,0.27
1255,0.27
1256,0.27
1257,0.28
1258,0.26
1259,0.27
1260,0.38
1261,0.28
1262,0.26
1263,0.27
1264,0.26
1265,0.76
1266,0.30
1267,0.27
1268,0.52
1269,0.27
1270,0.39
1271,0.34
1272,0.27
1273,0.27
1274,0.26
1275,0.29
1276,0.28
1277,0.51
1278,0.28
1279,0.28
1280,0.29
1281,0.27
1282,0.27
1283,0.25
1284,0.27
1285,0.27
1286,0.27
1287,0.52
1288,0.27
1289,0.27
1290,0.27
1291,0.27
1292,0.38
1293,0.29
1294,0.27
1295,0.68
1296,0.40
1297,0.51
1298,0.30
1299,0.25
1300,0.23
1301,0.42
1302,0.27
1303,0.28
1304,0.27
1305,0.41
1306,0.31
1307,0.73
1308,0.36
1309,0.27
1310,0.29
1311,0.33
1312,0.27
1313,0.28
1314,0.27
1315,0.25
1316,0.69
1317,0.27
1318,0.27
1319,0.27
1320,0.34
1321,0.27
1322,0.33
1323,0.27
1324,0.27
1325,0.83
1326,0.27
1327,0.47
1328,0.51
1329,0.26
1330,0.27
1331,0.27
1332,0.27
1333,0.82
1334,0.26
1335,0.37
1336,0.27
1337,0.27
1338,0.27
1339,0.67
1340,0.24
1341,0.27
1342,0.27
1343,0.27
1344,0.26
1345,0.40
1346,0.28
1347,0.27
1348,0.27
1349,0.26
1350,0.63
1351,0.30
1352,0.27
1353,0.27
1354,0.27
1355,0.27
1356,0.27
1357,0.27
1358,0.27
1359,0.27
1360,0.28
1361,0.27
1362,0.30
1363,0.61
1364,0.31
1365,0.27
1366,0.26
1367,0.27
1368,0.27
1369,0.31
1370,0.73
1371,0.34
1372,0.26
1373,0.30
1374,0.27
1375,0.28
1376,0.48
1377,0.76
1378,0.20
1379,0.27
1380,0.28
1381,0.27
1382,0.27
1383,0.27
1384,0.27
1385,0.27
1386,0.89
1387,0.27
1388,0.26
1389,0.27
1390,0.25
1391,0.27
1392,0.27
1393,0.27
1394,0.27
1395,0.28
1396,0.27
1397,0.27
1398,0.27
1399,0.27
1400,0.27
1401,0.37
1402,0.25
1403,0.25
1404,0.26
1405,0.27
1406,0.27
1407,0.38
1408,0.30
1409,0.27
1410,0.26
1411,0.27
1412,0.27
1413,0.25
1414,0.78
1415,0.27
1416,0.27
1417,0.27
1418,0.26
1419,0.27
1420,0.28
1421,0.34
1422,0.82
1423,0.70
1424,0.27
1425,0.29
1426,0.30
1427,0.26
1428,0.27
1429,0.28
1430,0.51
1431,0.27
1432,0.45
1433,0.26
1434,0.28
1435,0.27
1436,0.27
1437,0.64
1438,0.35
1439,0.77
1440,0.79
1441,0.25
1442,0.24
1443,0.26
1444,0.28
1445,0.28
1446,0.27
1447,0.77
1448,0.27
1449,0.27
1450,0.29
1451,0.27
1452,0.27
1453,0.27
1454,0.27
1455,0.27
1456,0.27
1457,0.65
1458,0.27
1459,0.27
1460,0.27
1461,0.26
1462,0.72
1463,0.27
1464,0.27
1465,0.26
1466,0.27
1467,0.27
1468,0.26
1469,0.29
1470,0.26
1471,0.27
1472,0.35
1473,0.27
1474,0.27
1475,0.28
1476,0.28
1477,0.38
1478,0.28
1479,0.29
1480,0.28
1481,0.27
1482,0.38
1483,0.25
1484,0.38
1485,0.27
1486,0.27
1487,0.39
1488,0.35
1489,0.23
1490,0.26
1491,0.27
1492,0.25
1493,0.27
1494,0.27
1495,0.22
1496,0.27
1497,0.27
1498,0.27
1499,0.29
1500,0.26
1501,0.20
1502,0.77
1503,0.29
1504,0.27
1505,0.55
1506,0.41
1507,0.27
1508,0.27
1509,0.27
1510,0.50
1511,0.29
1512,0.27
1513,0.28
1514,0.22
1515,0.27
1516,0.27
1517,0.27
1518,0.28
1519,0.27
1520,0.28
1521,0.27
1522,0.29
1523,0.27
1524,0.27
1525,0.27
1526,0.26
1527,0.73
1528,0.31
1529,0.27
1530,0.28
1531,0.27
1532,0.27
1533,0.30
1534,0.81
1535,0.27
1536,0.31
1537,0.27
1538,0.38
1539,0.35
1540,0.27
1541,0.27
1542,0.27
1543,0.31
1544,0.27
1545,0.27
1546,0.27
1547,0.28
1548,0.27
1549,0.27
1550,0.41
1551,0.26
1552,0.26
1553,0.28
1554,0.26
1555,0.27
1556,0.27
1557,0.26
1558,0.27
1559,0.27
1560,0.27
1561,0.27
1562,0.27
1563,0.27
1564,0.28
1565,0.26
1566,0.78
1567,0.28
1568,0.39
1569,0.27
1570,0.27
1571,0.27
1572,0.27
1573,0.27
1574,0.28
1575,0.27
1576,0.67
1577,0.28
1578,0.23
1579,0.27
1580,0.28
1581,0.27
1582,0.25
1583,0.27
1584,0.27
1585,0.28
1586,0.32
1587,0.58
1588,0.27
1589,0.66
1590,0.39
1591,0.27
1592,0.27
1593,0.22
1594,0.27
1595,0.25
1596,0.29
1597,0.43
1598,0.27
1599,0.26
1600,0.27
1601,0.25
1602,0.29
1603,0.73
1604,0.27
1605,0.27
1606,0.60
1607,0.25
1608,0.34
1609,0.27
1610,0.27
1611,0.27
1612,0.27
1613,0.26
1614,0.34
1615,0.30
1616,0.29
1617,0.27
1618,0.27
1619,0.48
1620,0.27
1621,0.76
1622,0.27
1623,0.27
1624,0.27
1625,0.27
1626,0.27
1627,0.27
1628,0.59
1629,0.65
1630,0.69
1631,0.27
1632,0.44
1633,0.48
1634,0.30
1635,0.30
1636,0.27
1637,0.36
1638,0.72
1639,0.41
1640,0.26
1641,0.24
1642,0.35
1643,0.27
1644,0.31
1645,0.71
1646,0.29
1647,0.35
1648,0.26
1649,0.27
1650,0.27
1651,0.27
1652,0.27
1653,0.28
1654,0.26
1655,0.40
1656,0.27
1657,0.27
1658,0.27
1659,0.67
1660,0.27
1661,0.27
1662,0.27
1663,0.27
1664,0.35
1665,0.27
1666,0.74
1667,0.39
1668,0.27
1669,0.37
1670,0.51
1671,0.28
1672,0.27
1673,0.28
1674,0.27
1675,0.75
1676,0.27
1677,0.34
1678,0.45
1679,0.27
1680,0.28
1681,0.28
1682,0.26
1683,0.27
1684,0.36
1685,0.27
1686,0.27
1687,0.25
1688,0.27
1689,0.49
1690,0.26
1691,0.27
1692,0.24
1693,0.26
1694,0.27
1695,0.26
1696,0.26
1697,0.31
1698,0.70
1699,0.27
1700,0.22
1701,0.47
1702,0.30
1703,0.40
1704,0.27
1705,0.27
1706,0.27
1707,0.27
1708,0.27
1709,0.66
1710,0.24
1711,0.80
1712,0.29
1713,0.23
1714,0.34
1715,0.27
1716,0.28
1717,0.57
1718,0.64
1719,0.27
1720,0.27
1721,0.27
1722,0.37
1723,0.27
1724,0.27
1725,0.27
1726,0.27
1727,0.29
1728,0.39
1729,0.38
1730,0.27
1731,0.51
1732,0.34
1733,0.27
1734,0.27
1735,0.28
1736,0.21
1737,0.27
1738,0.36
1739,0.25
1740,0.27
1741,0.44
1742,0.54
1743,0.37
1744,0.70
1745,0.27
1746,0.26
1747,0.27
1748,0.28
1749,0.55
1750,0.27
1751,0.54
1752,0.31
1753,0.27
1754,0.27
1755,0.32
1756,0.26
1757,0.26
1758,0.31
1759,0.27
1760,0.36
1761,0.27
1762,0.27
1763,0.42
1764,0.40
1765,0.26
1766,0.56
1767,0.27
1768,0.54
1769,0.27
1770,0.26
1771,0.27
1772,0.27
1773,0.27
1774,0.27
1775,0.29
1776,0.27
1777,0.27
1778,0.27
1779,0.37
1780,0.27
1781,0.27
1782,0.27
1783,0.77
1784,0.25
1785,0.27
1786,0.26
1787,0.47
1788,0.26
1789,0.23
1790,0.27
1791,0.46
1792,0.26
1793,0.26
1794,0.26
1795,0.65
1796,0.36
1797,0.86
1798,0.27
1799,0.46
1800,0.27
1801,0.27
1802,0.26
1803,0.31
1804,0.47
1805,0.26
1806,0.80
1807,0.27
1808,0.63
1809,0.44
1810,0.46
1811,0.27
1812,0.27
1813,0.28
1814,0.27
1815,0.27
1816,0.27
1817,0.27
1818,0.27
1819,0.32
1820,0.29
1821,0.28
1822,0.46
1823,0.27
1824,0.32
1825,0.27
1826,0.81
1827,0.27
1828,0.27
1829,0.41
1830,0.27
1831,0.28
1832,0.27
1833,0.28
1834,0.27
1835,0.25
1836,0.24
1837,0.27
1838,0.27
1839,0.59
1840,0.26
1841,0.62
1842,0.25
1843,0.50
1844,0.27
1845,0.27
1846,0.49
1847,0.27
1848,0.33
1849,0.27
1850,0.79
1851,0.27
1852,0.27
1853,0.27
1854,0.27
1855,0.27
1856,0.58
1857,0.39
1858,0.27
1859,0.27
1860,0.26
1861,0.31
1862,0.26
1863,0.25
1864,0.27
1865,0.49
1866,0.28
1867,0.27
1868,0.27
1869,0.32
1870,0.24
1871,0.26
1872,0.28
1873,0.27
1874,0.27
1875,0.29
1876,0.82
1877,0.27
1878,0.27
1879,0.30
1880,0.27
1881,0.27
1882,0.27
1883,0.27
1884,0.36
1885,0.29
1886,0.32
1887,0.28
1888,0.26
1889,0.57
1890,0.63
1891,0.26
1892,0.28
1893,0.27
1894,0.86
1895,0.28
1896,0.27
1897,0.27
1898,0.40
1899,0.27
1900,0.70
1901,0.27
1902,0.27
1903,0.26
1904,0.27
1905,0.33
1906,0.13
1907,0.28
1908,0.27
1909,0.27
1910,0.27
1911,0.27
1912,0.34
1913,0.27
1914,0.31
1915,0.29
1916,0.29
1917,0.29
1918,0.27
1919,0.27
1920,0.27
1921,0.27
1922,0.27
1923,0.27
1924,0.27
1925,0.35
1926,0.27
1927,0.76
1928,0.26
1929,0.58
1930,0.32
1931,0.82
1932,0.27
1933,0.57
1934,0.33
1935,0.55
1936,0.54
1937,0.65
1938,0.28
1939,0.24
1940,0.27
1941,0.27
1942,0.77
1943,0.29
1944,0.25
1945,0.42
1946,0.26
1947,0.27
1948,0.60
1949,0.27
1950,0.30
1951,0.48
1952,0.38
1953,0.48
1954,0.27
1955,0.34
1956,0.27
1957,0.86
1958,0.27
1959,0.30
1960,0.27
1961,0.27
1962,0.29
1963,0.82
1964,0.27
1965,0.26
1966,0.38
1967,0.27
1968,0.50
1969,0.42
1970,0.27
1971,0.27
1972,0.41
1973,0.27
1974,0.81
1975,0.27
1976,0.27
1977,0.26
1978,0.27
1979,0.27
1980,0.27
1981,0.27
1982,0.27
1983,0.27
1984,0.27
1985,0.27
1986,0.27
1987,0.78
1988,0.26
1989,0.29
1990,0.27
1991,0.27
1992,0.26
1993,0.27
1994,0.27
1995,0.27
1996,0.27
1997,0.31
1998,0.86
1999,0.28
2000,0.27
2001,0.29
2002,0.27
2003,0.59
2004,0.29
2005,0.37
2006,0.34
2007,0.27
2008,0.55
2009,0.27
2010,0.27
2011,0.58
2012,0.28
2013,0.35
2014,0.27
2015,0.27
2016,0.29
2017,0.27
2018,0.31
2019,0.28
2020,0.23
2021,0.30
2022,0.27
2023,0.78
2024,0.28
2025,0.54
2026,0.27
2027,0.25
2028,0.28
2029,0.27
2030,0.27
2031,0.34
2032,0.32
2033,0.42
2034,0.27
2035,0.73
2036,0.26
2037,0.27
2038,0.26
2039,0.26
2040,0.27
2041,0.27
2042,0.27
2043,0.74
2044,0.33
2045,0.27
2046,0.55
2047,0.62
2048,0.69
2049,0.54
2050,0.27
2051,0.27
2052,0.28
2053,0.36
2054,0.28
2055,0.27
2056,0.33
2057,0.36
2058,0.41
2059,0.27
2060,0.27
2061,0.27
2062,0.28
2063,0.27
2064,0.29
2065,0.27
2066,0.25
2067,0.34
2068,0.27
2069,0.24
2070,0.30
2071,0.27
2072,0.27
2073,0.27
2074,0.27
2075,0.27
2076,0.27
2077,0.27
2078,0.27
2079,0.27
2080,0.66
2081,0.28
2082,0.27
2083,0.27
2084,0.30
2085,0.53
2086,0.27
2087,0.27
2088,0.72
2089,0.27
2090,0.29
2091,0.27
2092,0.50
2093,0.35
2094,0.27
2095,0.27
2096,0.26
2097,0.26
2098,0.33
2099,0.26
2100,0.27
2101,0.27
2102,0.27
2103,0.27
2104,0.27
2105,0.41
2106,0.33
2107,0.52
2108,0.27
2109,0.27
2110,0.27
2111,0.44
2112,0.40
2113,0.32
2114,0.26
2115,0.27
2116,0.27
2117,0.26
2118,0.28
2119,0.32
2120,0.32
2121,0.23
2122,0.27
2123,0.30
2124,0.44
2125,0.27
2126,0.27
2127,0.30
2128,0.27
2129,0.27
2130,0.26
2131,0.27
2132,0.29
2133,0.27
2134,0.27
2135,0.72
2136,0.33
2137,0.28
2138,0.27
2139,0.36
