ID,Prob1
1155,0.23
1156,0.47
1157,0.23
1158,0.39
1159,0.36
1160,0.26
1161,0.27
1162,0.20
1163,0.35
1164,0.46
1165,0.68
1166,0.77
1167,0.26
1168,0.35
1169,0.24
1170,0.65
1171,0.73
1172,0.64
1173,0.15
1174,0.31
1175,0.71
1176,0.28
1177,0.27
1178,0.20
1179,0.25
1180,0.23
1181,0.44
1182,0.34
1183,0.37
1184,0.25
1185,0.30
1186,0.26
1187,0.36
1188,0.67
1189,0.36
1190,0.27
1191,0.64
1192,0.38
1193,0.54
1194,0.18
1195,0.62
1196,0.31
1197,0.24
1198,0.22
1199,0.43
1200,0.26
1201,0.16
1202,0.57
1203,0.52
1204,0.11
1205,0.28
1206,0.63
1207,0.24
1208,0.34
1209,0.24
1210,0.30
1211,0.16
1212,0.64
1213,0.18
1214,0.39
1215,0.24
1216,0.22
1217,0.35
1218,0.25
1219,0.17
1220,0.58
1221,0.58
1222,0.41
1223,0.20
1224,0.47
1225,0.68
1226,0.48
1227,0.38
1228,0.49
1229,0.28
1230,0.28
1231,0.35
1232,0.29
1233,0.41
1234,0.25
1235,0.38
1236,0.23
1237,0.27
1238,0.31
1239,0.46
1240,0.26
1241,0.22
1242,0.22
1243,0.53
1244,0.49
1245,0.25
1246,0.26
1247,0.22
1248,0.59
1249,0.32
1250,0.26
1251,0.44
1252,0.32
1253,0.42
1254,0.22
1255,0.25
1256,0.20
1257,0.32
1258,0.24
1259,0.26
1260,0.52
1261,0.26
1262,0.34
1263,0.20
1264,0.22
1265,0.60
1266,0.35
1267,0.19
1268,0.45
1269,0.40
1270,0.40
1271,0.37
1272,0.19
1273,0.29
1274,0.32
1275,0.34
1276,0.44
1277,0.47
1278,0.26
1279,0.19
1280,0.29
1281,0.20
1282,0.33
1283,0.42
1284,0.35
1285,0.23
1286,0.29
1287,0.51
1288,0.03
1289,0.25
1290,0.26
1291,0.31
1292,0.45
1293,0.43
1294,0.24
1295,0.47
1296,0.43
1297,0.55
1298,0.38
1299,0.38
1300,0.24
1301,0.45
1302,0.24
1303,0.19
1304,0.34
1305,0.52
1306,0.46
1307,0.61
1308,0.38
1309,0.22
1310,0.37
1311,0.54
1312,0.20
1313,0.34
1314,0.39
1315,0.36
1316,0.56
1317,0.43
1318,0.26
1319,0.19
1320,0.46
1321,0.26
1322,0.30
1323,0.32
1324,0.31
1325,0.59
1326,0.20
1327,0.58
1328,0.48
1329,0.39
1330,0.28
1331,0.18
1332,0.20
1333,0.61
1334,0.33
1335,0.33
1336,0.43
1337,0.32
1338,0.22
1339,0.69
1340,0.16
1341,0.32
1342,0.22
1343,0.24
1344,0.30
1345,0.43
1346,0.33
1347,0.29
1348,0.22
1349,0.26
1350,0.63
1351,0.50
1352,0.19
1353,0.24
1354,0.27
1355,0.21
1356,0.38
1357,0.11
1358,0.26
1359,0.24
1360,0.29
1361,0.23
1362,0.42
1363,0.46
1364,0.40
1365,0.21
1366,0.36
1367,0.31
1368,0.23
1369,0.41
1370,0.58
1371,0.45
1372,0.18
1373,0.31
1374,0.31
1375,0.17
1376,0.52
1377,0.59
1378,0.17
1379,0.25
1380,0.19
1381,0.25
1382,0.31
1383,0.30
1384,0.20
1385,0.21
1386,0.63
1387,0.25
1388,0.34
1389,0.26
1390,0.27
1391,0.27
1392,0.20
1393,0.23
1394,0.20
1395,0.26
1396,0.19
1397,0.26
1398,0.26
1399,0.29
1400,0.33
1401,0.35
1402,0.27
1403,0.28
1404,0.25
1405,0.37
1406,0.22
1407,0.45
1408,0.40
1409,0.21
1410,0.41
1411,0.38
1412,0.24
1413,0.31
1414,0.59
1415,0.37
1416,0.31
1417,0.32
1418,0.19
1419,0.18
1420,0.31
1421,0.51
1422,0.55
1423,0.51
1424,0.23
1425,0.40
1426,0.40
1427,0.32
1428,0.25
1429,0.38
1430,0.55
1431,0.27
1432,0.49
1433,0.25
1434,0.43
1435,0.37
1436,0.25
1437,0.64
1438,0.40
1439,0.63
1440,0.46
1441,0.39
1442,0.32
1443,0.20
1444,0.41
1445,0.34
1446,0.26
1447,0.56
1448,0.25
1449,0.26
1450,0.42
1451,0.19
1452,0.18
1453,0.16
1454,0.20
1455,0.36
1456,0.29
1457,0.51
1458,0.22
1459,0.28
1460,0.29
1461,0.37
1462,0.54
1463,0.18
1464,0.23
1465,0.22
1466,0.19
1467,0.29
1468,0.24
1469,0.35
1470,0.08
1471,0.20
1472,0.49
1473,0.21
1474,0.40
1475,0.37
1476,0.39
1477,0.50
1478,0.24
1479,0.34
1480,0.32
1481,0.22
1482,0.50
1483,0.23
1484,0.45
1485,0.26
1486,0.23
1487,0.37
1488,0.44
1489,0.26
1490,0.24
1491,0.25
1492,0.29
1493,0.21
1494,0.20
1495,0.26
1496,0.28
1497,0.22
1498,0.33
1499,0.27
1500,0.33
1501,0.30
1502,0.16
1503,0.32
1504,0.46
1505,0.51
1506,0.34
1507,0.32
1508,0.19
1509,0.23
1510,0.48
1511,0.34
1512,0.16
1513,0.26
1514,0.37
1515,0.39
1516,0.26
1517,0.32
1518,0.34
1519,0.22
1520,0.30
1521,0.24
1522,0.36
1523,0.31
1524,0.29
1525,0.23
1526,0.25
1527,0.54
1528,0.46
1529,0.20
1530,0.42
1531,0.31
1532,0.18
1533,0.37
1534,0.65
1535,0.23
1536,0.34
1537,0.46
1538,0.49
1539,0.53
1540,0.20
1541,0.39
1542,0.29
1543,0.31
1544,0.29
1545,0.24
1546,0.30
1547,0.30
1548,0.23
1549,0.24
1550,0.48
1551,0.09
1552,0.42
1553,0.34
1554,0.37
1555,0.23
1556,0.20
1557,0.39
1558,0.20
1559,0.25
1560,0.34
1561,0.25
1562,0.31
1563,0.23
1564,0.33
1565,0.09
1566,0.57
1567,0.40
1568,0.39
1569,0.20
1570,0.26
1571,0.23
1572,0.23
1573,0.18
1574,0.36
1575,0.24
1576,0.66
1577,0.34
1578,0.32
1579,0.21
1580,0.37
1581,0.26
1582,0.26
1583,0.27
1584,0.32
1585,0.42
1586,0.41
1587,0.50
1588,0.26
1589,0.55
1590,0.39
1591,0.21
1592,0.14
1593,0.44
1594,0.27
1595,0.36
1596,0.42
1597,0.37
1598,0.20
1599,0.23
1600,0.41
1601,0.38
1602,0.35
1603,0.71
1604,0.29
1605,0.19
1606,0.33
1607,0.07
1608,0.47
1609,0.37
1610,0.21
1611,0.21
1612,0.21
1613,0.14
1614,0.34
1615,0.35
1616,0.44
1617,0.27
1618,0.28
1619,0.52
1620,0.24
1621,0.55
1622,0.23
1623,0.32
1624,0.30
1625,0.28
1626,0.16
1627,0.19
1628,0.37
1629,0.58
1630,0.53
1631,0.27
1632,0.42
1633,0.48
1634,0.35
1635,0.39
1636,0.31
1637,0.55
1638,0.53
1639,0.42
1640,0.26
1641,0.24
1642,0.28
1643,0.27
1644,0.38
1645,0.69
1646,0.30
1647,0.35
1648,0.20
1649,0.27
1650,0.19
1651,0.20
1652,0.25
1653,0.32
1654,0.34
1655,0.45
1656,0.19
1657,0.22
1658,0.22
1659,0.55
1660,0.25
1661,0.26
1662,0.36
1663,0.29
1664,0.45
1665,0.26
1666,0.69
1667,0.39
1668,0.43
1669,0.46
1670,0.45
1671,0.27
1672,0.29
1673,0.15
1674,0.20
1675,0.54
1676,0.26
1677,0.45
1678,0.47
1679,0.36
1680,0.35
1681,0.41
1682,0.48
1683,0.22
1684,0.39
1685,0.19
1686,0.26
1687,0.33
1688,0.23
1689,0.55
1690,0.32
1691,0.31
1692,0.33
1693,0.30
1694,0.33
1695,0.35
1696,0.20
1697,0.39
1698,0.54
1699,0.24
1700,0.40
1701,0.46
1702,0.35
1703,0.45
1704,0.28
1705,0.24
1706,0.21
1707,0.19
1708,0.32
1709,0.62
1710,0.30
1711,0.66
1712,0.24
1713,0.23
1714,0.44
1715,0.34
1716,0.33
1717,0.53
1718,0.55
1719,0.20
1720,0.26
1721,0.16
1722,0.60
1723,0.36
1724,0.22
1725,0.24
1726,0.27
1727,0.47
1728,0.45
1729,0.45
1730,0.22
1731,0.48
1732,0.50
1733,0.27
1734,0.31
1735,0.36
1736,0.34
1737,0.21
1738,0.47
1739,0.30
1740,0.40
1741,0.50
1742,0.43
1743,0.40
1744,0.52
1745,0.25
1746,0.17
1747,0.21
1748,0.26
1749,0.45
1750,0.28
1751,0.56
1752,0.45
1753,0.22
1754,0.21
1755,0.44
1756,0.26
1757,0.39
1758,0.37
1759,0.21
1760,0.47
1761,0.23
1762,0.23
1763,0.42
1764,0.49
1765,0.36
1766,0.48
1767,0.21
1768,0.51
1769,0.21
1770,0.07
1771,0.22
1772,0.31
1773,0.24
1774,0.25
1775,0.51
1776,0.41
1777,0.23
1778,0.28
1779,0.46
1780,0.21
1781,0.24
1782,0.25
1783,0.65
1784,0.25
1785,0.28
1786,0.17
1787,0.50
1788,0.26
1789,0.14
1790,0.20
1791,0.40
1792,0.29
1793,0.39
1794,0.33
1795,0.38
1796,0.47
1797,0.59
1798,0.35
1799,0.50
1800,0.25
1801,0.19
1802,0.24
1803,0.35
1804,0.65
1805,0.31
1806,0.65
1807,0.31
1808,0.62
1809,0.48
1810,0.42
1811,0.31
1812,0.29
1813,0.29
1814,0.26
1815,0.28
1816,0.24
1817,0.18
1818,0.24
1819,0.36
1820,0.28
1821,0.24
1822,0.42
1823,0.30
1824,0.42
1825,0.28
1826,0.69
1827,0.32
1828,0.24
1829,0.49
1830,0.34
1831,0.14
1832,0.21
1833,0.42
1834,0.20
1835,0.30
1836,0.26
1837,0.20
1838,0.26
1839,0.54
1840,0.28
1841,0.48
1842,0.53
1843,0.53
1844,0.23
1845,0.21
1846,0.48
1847,0.28
1848,0.34
1849,0.27
1850,0.50
1851,0.19
1852,0.20
1853,0.32
1854,0.16
1855,0.19
1856,0.46
1857,0.54
1858,0.20
1859,0.20
1860,0.24
1861,0.38
1862,0.29
1863,0.32
1864,0.21
1865,0.54
1866,0.38
1867,0.24
1868,0.24
1869,0.28
1870,0.33
1871,0.26
1872,0.22
1873,0.29
1874,0.31
1875,0.40
1876,0.66
1877,0.25
1878,0.27
1879,0.28
1880,0.40
1881,0.24
1882,0.22
1883,0.36
1884,0.32
1885,0.34
1886,0.43
1887,0.32
1888,0.31
1889,0.58
1890,0.56
1891,0.27
1892,0.44
1893,0.21
1894,0.61
1895,0.40
1896,0.23
1897,0.28
1898,0.43
1899,0.36
1900,0.52
1901,0.25
1902,0.23
1903,0.36
1904,0.24
1905,0.44
1906,0.55
1907,0.23
1908,0.19
1909,0.27
1910,0.24
1911,0.25
1912,0.50
1913,0.21
1914,0.42
1915,0.43
1916,0.42
1917,0.46
1918,0.27
1919,0.34
1920,0.33
1921,0.30
1922,0.18
1923,0.29
1924,0.23
1925,0.48
1926,0.39
1927,0.66
1928,0.22
1929,0.48
1930,0.38
1931,0.52
1932,0.25
1933,0.58
1934,0.45
1935,0.49
1936,0.59
1937,0.65
1938,0.27
1939,0.23
1940,0.42
1941,0.36
1942,0.60
1943,0.43
1944,0.36
1945,0.57
1946,0.32
1947,0.20
1948,0.47
1949,0.26
1950,0.41
1951,0.59
1952,0.46
1953,0.42
1954,0.29
1955,0.40
1956,0.21
1957,0.61
1958,0.28
1959,0.29
1960,0.22
1961,0.23
1962,0.34
1963,0.65
1964,0.28
1965,0.32
1966,0.49
1967,0.37
1968,0.50
1969,0.42
1970,0.21
1971,0.21
1972,0.44
1973,0.23
1974,0.57
1975,0.22
1976,0.27
1977,0.17
1978,0.24
1979,0.34
1980,0.20
1981,0.30
1982,0.23
1983,0.21
1984,0.26
1985,0.39
1986,0.18
1987,0.55
1988,0.44
1989,0.29
1990,0.19
1991,0.28
1992,0.39
1993,0.27
1994,0.34
1995,0.39
1996,0.35
1997,0.35
1998,0.68
1999,0.21
2000,0.20
2001,0.33
2002,0.26
2003,0.48
2004,0.30
2005,0.44
2006,0.50
2007,0.27
2008,0.53
2009,0.36
2010,0.20
2011,0.54
2012,0.28
2013,0.47
2014,0.24
2015,0.24
2016,0.58
2017,0.34
2018,0.30
2019,0.37
2020,0.36
2021,0.32
2022,0.21
2023,0.52
2024,0.23
2025,0.52
2026,0.40
2027,0.22
2028,0.31
2029,0.23
2030,0.19
2031,0.45
2032,0.43
2033,0.44
2034,0.28
2035,0.63
2036,0.43
2037,0.20
2038,0.24
2039,0.07
2040,0.20
2041,0.24
2042,0.22
2043,0.54
2044,0.40
2045,0.30
2046,0.54
2047,0.50
2048,0.53
2049,0.52
2050,0.26
2051,0.42
2052,0.41
2053,0.37
2054,0.31
2055,0.13
2056,0.33
2057,0.44
2058,0.43
2059,0.26
2060,0.26
2061,0.36
2062,0.41
2063,0.29
2064,0.33
2065,0.23
2066,0.18
2067,0.44
2068,0.24
2069,0.46
2070,0.35
2071,0.27
2072,0.20
2073,0.34
2074,0.26
2075,0.22
2076,0.23
2077,0.34
2078,0.35
2079,0.29
2080,0.64
2081,0.33
2082,0.17
2083,0.32
2084,0.32
2085,0.45
2086,0.24
2087,0.36
2088,0.56
2089,0.39
2090,0.36
2091,0.20
2092,0.55
2093,0.54
2094,0.35
2095,0.21
2096,0.34
2097,0.29
2098,0.43
2099,0.42
2100,0.17
2101,0.23
2102,0.22
2103,0.19
2104,0.21
2105,0.49
2106,0.75
2107,0.49
2108,0.19
2109,0.35
2110,0.15
2111,0.47
2112,0.43
2113,0.34
2114,0.39
2115,0.30
2116,0.24
2117,0.29
2118,0.28
2119,0.31
2120,0.30
2121,0.41
2122,0.24
2123,0.44
2124,0.06
2125,0.23
2126,0.28
2127,0.37
2128,0.28
2129,0.20
2130,0.36
2131,0.21
2132,0.28
2133,0.21
2134,0.19
2135,0.47
2136,0.38
2137,0.26
2138,0.27
2139,0.51
